Row,AP1Amplitude,AP2Amplitude,AP12AmplitudeDrop,AP12AmplitudeChangePercent,AP1SSAmplitudeChange,AP1WidthHalfHeight,AP2WidthHalfHeight,AP12HalfWidthChangePercent,AP1WidthPeakToTrough,AP2WidthPeakToTrough,AP1RateOfChangePeakToTrough,AP2RateOfChangePeakToTrough,AP12RateOfChangePeakToTroughPercentChange,AP1AHPDepth,AP2AHPDepth,AP12AHPDepthPercentChange,AP1DelayMean,AP2DelayMean,AP1DelaySD,AP2DelaySD,AP1DelayMeanStrongStim,AP2DelayMeanStrongStim,AP1DelaySDStrongStim,AP2DelaySDStrongStim,Burst1ISIMean,Burst1ISIMeanStrongStim,Burst1ISISD,Burst1ISISDStrongStim,InitialAccommodationMean,SSAccommodationMean,AccommodationRateToSS,AccommodationAtSSMean,AccommodationRateMeanAtSS,ISIMedian,ISICV,ISIBurstMeanChange,SpikeRateStrongStim,InputResistance,PCA1_Cluster,Cluster
66,71.67715619,70.78690286,2.3878682,3.257857066,3.138652257,-0.653926467,-0.634878272,1.960784314,1.54329811,1.572773928,3.241567332,3.191105425,4.652805027,18.75432825,18.27751005,4.926580242,2.949688335,4.251490751,0,0,1.896119485,3.472587378,0,0,4.012320727,3.305603828,0,0,-50,-25,-0.055237632,-82.98070699,181.5542763,5.273537875,1.411542244,5.407460772,2.525728644,5.306107612,0,A
67,77.33024,76.31416,2.399356024,3.260619944,3.116303678,-0.713349888,-0.713349888,-2.31E-14,1.350667183,1.368639426,3.558172228,3.52271862,4.667342784,20.19285867,20.01369333,4.938510873,2.905807566,4.213607983,0,0,1.888583654,3.474138006,0,0,3.980335646,3.310360515,0,0,-50,-50,-0.106342252,-84.13778948,167.5393082,5.283761949,1.380239545,5.412893965,2.525728644,5.960626381,0,A
68,66.1312,64.75192428,2.431793781,3.289796733,3.132842131,-0.478035801,-0.478035801,-1.82E-14,1.880990603,1.91839212,2.796184748,2.744416797,4.650401002,19.39286364,19.81575876,4.960255362,3.39718936,4.584355046,0,0,2.352327185,3.739572568,0,0,4.466712393,3.527389407,0,0,-33.33333333,-33.33333333,-0.074619626,-79.77169741,189.6382406,5.518656991,1.405103515,5.573162169,2.302585093,5.269905067,0,A
69,72.2453,70.73112,2.44357932,3.290177531,3.194955841,-0.673344553,-0.653926467,2,1.572773928,1.597365331,3.205972266,3.157184009,4.654314442,18.21032651,17.93588,4.934059796,3.34603697,4.653865108,0,0,2.149433913,3.655322671,0,0,4.943034311,3.466204543,0,0,0,0,0,-38.35445546,2.25846359,4.839926053,1.442775974,5.93878478,2.397895273,5.695520965,0,A
70,69.803984,69.23317333,2.358096492,3.241399295,3.115442853,-0.579818495,-0.562118918,1.818181818,1.373715579,1.393766376,3.373977824,3.339203761,4.667780072,13.36957471,13.17272606,4.934309724,3.425239376,4.558183395,0,0,2.354228326,3.716251401,0,0,4.243339115,3.481855285,0,0,-50,-50,-0.101654942,-78.75200169,239.0145931,5.360305764,1.403374703,5.394170306,2.442347035,5.577618722,0,A
71,69.181016,68.42148,2.375792431,3.25229663,3.134580497,-0.562118918,-0.544727175,1.785714286,1.465567542,1.495148766,3.245568615,3.197827065,4.655379249,12.99108246,12.81683048,4.935252189,3.405521353,4.544676806,0,0,2.341805806,3.708682081,0,0,4.234903289,3.476150235,0,0,-50,-50,-0.100631969,-79.15882778,234.4511191,5.365835818,1.401996464,5.396755718,2.442347035,5.601716626,0,A
72,69.89998,67.81928,2.491609138,3.322458029,3.207067632,-0.527632742,-0.510825624,1.724137931,1.873339456,1.91839212,2.870903446,2.802219255,4.634375033,21.85782677,22.12638839,4.953558391,2.990217093,4.271513981,0,0,2.117459609,3.569814347,0,0,4.500031868,3.387943266,1.42E-14,0,-33.33333333,-33.33333333,-0.076665363,-82.74405938,166.2681845,5.468735019,1.418139852,5.906982984,2.302585093,5.605691134,0,A
73,80.321008,78.67966222,2.454563052,3.288223694,3.163188461,-0.755022584,-0.755022584,0,1.386294361,1.401182974,3.56324797,3.531694693,4.670988996,22.5117675,22.85678747,4.955701417,2.700689847,4.12049952,0,0,1.778336449,3.432049845,0,0,4.044453793,3.287842029,0,0,-50,-50,-0.14905351,-87.28486579,146.4810161,5.371219255,1.345048218,5.542095433,2.442347035,6.241470745,0,A
74,75.29092,73.68042,2.451909861,3.291783419,3.165379037,-0.693147181,-0.693147181,2.27E-14,1.715598108,1.745715531,3.091867649,3.043918876,4.654869596,20.55189778,20.85964631,4.955453475,3.033990986,4.307841736,0,0,2.065596135,3.565298392,0,0,4.120580698,3.379973745,0,0,-75,-50,-0.140595563,-84.66626868,149.273087,5.374073979,1.368964877,5.472021573,2.442347035,5.852749184,0,A
75,70.13424,68.32980667,2.468475167,3.307786307,3.186285515,-0.579818495,-0.562118918,1.818181818,1.704748092,1.764730797,3.017789293,2.93147189,4.618136156,17.37294667,17.60543784,4.954331408,3.036874217,4.284551613,0,0,2.05796251,3.531933204,0,0,4.027670429,3.339676525,0,0,-50,-50,-0.104355812,-82.79972275,168.9709248,5.279898781,1.398194488,5.410469992,2.48490665,5.38803802,0,A
76,79.053848,75.443665,2.610818262,3.378218082,3.246799304,-0.798507696,-0.755022584,4.545454545,1.208960346,1.220829921,3.798267991,3.747428009,4.653288177,23.46214933,23.53067722,4.946925714,2.512035317,4.02356438,0,0,1.589235205,3.32970138,0,0,3.891616196,3.20457404,0,0,-25,-50,-0.109704456,-85.81863828,134.20136,5.213902615,1.419981616,5.456623591,2.564949357,5.477351935,0,A
77,65.53946667,62.14392,2.594922313,3.398950235,3.331810399,-0.820980552,-0.798507696,2.325581395,1.128171091,1.147402453,3.807893103,3.74190355,4.639273134,26.53634377,26.38921454,4.940892823,3.009635179,4.434144589,0,0,1.617406082,3.479392229,0,0,4.232656178,3.334879501,0,0,-50,-50,-0.08833298,-68.17562223,207.9943079,5.077421288,1.62429035,5.394386523,2.708050201,5.094021047,0,A
78,72.78277,72.65684571,2.315098897,3.215861533,3.094415825,-0.653926467,-0.634878272,1.960784314,1.497388409,1.517322624,3.314655433,3.283846533,4.671441463,19.21703571,18.75752548,4.927676631,3.398527153,4.568713649,0,0,2.274185618,3.703275334,0,0,4.323271358,3.49271249,0,0,-50,-50,-0.086209869,-78.32427014,211.216152,5.41918453,1.424033574,5.448157025,2.397895273,5.63783167,0,A
79,77.45534667,76.47248833,2.396335724,3.258891519,3.13414514,-0.755022584,-0.733969175,2.173913043,1.439835128,1.467874348,3.437696224,3.389960715,4.655709349,19.51557515,19.26789978,4.9357711,2.94811642,4.237867539,0,0,1.972691172,3.511843902,0,0,4.00113218,3.334879501,0,0,-50,-50,-0.101430165,-84.07518576,155.088989,5.288822432,1.395235369,5.415671318,2.525728644,5.878112709,0,A
80,74.94723429,74.571736,2.339447093,3.228935424,3.085339607,-0.693147181,-0.693147181,2.27E-14,1.214912744,1.217875709,3.705976528,3.695869054,4.691063489,19.1175031,18.9160048,4.937315508,3.400196881,4.55744945,0,0,2.05284086,3.616039908,0,0,4.257313391,3.437850699,0,0,-50,-50,-0.074503435,-76.92211594,247.5895939,5.319932077,1.420308254,5.397378574,2.525728644,5.46370387,0,A
81,70.95937867,68.71142857,2.505358584,3.329331876,3.21762552,-0.562118918,-0.562118918,0,2.00148,2.084429083,2.706419955,2.604679963,4.601506091,18.48424524,19.47791577,4.982409397,3.026746327,4.280824129,0,0,2.140066163,3.58407434,0,0,4.214125601,3.385237362,0,0,-50,-50,-0.136522499,-84.67040309,164.629064,5.41429878,1.385754363,5.609290535,2.351375257,5.747507823,0,A
82,75.02789333,73.11773333,2.477391817,3.30680155,3.176463199,-0.693147181,-0.673344553,2.040816327,1.501852702,1.53686722,3.356719014,3.291581792,4.639244884,21.62726833,21.36382,4.936137363,2.794839331,4.151039906,0,0,1.887069649,3.456001174,0,0,4.00296,3.295466427,0,0,-50,-50,-0.149316132,-87.2292709,134.7871594,5.336624201,1.379482128,5.487428136,2.442347035,5.814340049,0,A
83,77.93118667,77.57707334,2.337383864,3.227087402,3.080207192,-0.820980552,-0.798507696,2.325581395,1.2753628,1.2753628,3.723744706,3.72044854,4.697410061,26.35036693,26.35282666,4.944914737,3.621670704,4.801641166,0,0,2.32532458,3.824720677,0,0,4.716711561,3.646754528,0,0,-66.66666667,-33.33333333,-0.065134699,-74.58886976,237.7160755,5.619766607,1.436625236,5.603246913,2.251291799,5.765018289,0,A
84,81.35116,77.57378133,2.623028021,3.380826042,3.263090585,-0.820980552,-0.820980552,0,1.280933845,1.300191662,3.706827262,3.644337887,4.642367808,21.93226316,21.90356667,4.943916251,2.436241478,3.943909194,0,0,1.553925203,3.288774952,0,0,3.763174909,3.161246712,0,0,-60,-60,-0.153873772,-85.64403312,133.7622151,5.11475504,1.431621869,5.409506469,2.63905733,5.487013961,0,A
85,78.91403429,76.32178301,2.533081647,3.333512497,3.197786199,-0.776528789,-0.755022584,2.222222222,1.340250423,1.376244025,3.576677678,3.506794855,4.63527348,19.09381123,19.40826629,4.956505946,2.833801406,4.157162855,0,0,1.891604804,3.460723361,0,0,3.914918809,3.291010423,0,0,-25,-50,-0.110941002,-84.34913967,148.645036,5.223647698,1.419265018,5.399434846,2.564949357,5.776188299,0,A
86,81.996868,80.91007131,2.405754913,3.261059634,3.106163178,-0.755022584,-0.755022584,2.41E-14,1.465567542,1.472472057,3.489830162,3.472943266,4.684653957,23.83179702,24.02766377,4.950682942,3.264231527,4.521897267,0,0,2.239645293,3.736240025,0,0,4.644438975,3.568828223,1.42E-14,0,-66.66666667,-66.66666667,-1,-79.78412379,194.6086932,5.57880487,1.397323257,5.793517663,2.251291799,5.806317513,0,A
87,64.44737714,64.39758096,2.307552354,3.212012676,3.139316784,-0.634878272,-0.653926467,-1.923076923,1.597365331,1.615419984,3.154513385,3.142973852,4.689525622,23.97263429,24.95830571,4.973702893,3.213260086,4.377642036,0,0,2.048982334,3.612538221,0,0,4.170533701,3.442978916,0,0,-50,-50,-0.143707068,-82.08974647,153.6662814,5.333877542,1.44178982,5.498639201,2.442347035,5.866977046,0,A
88,77.208864,76.64308572,2.357620314,3.238071663,3.085909312,-0.693147181,-0.693147181,2.27E-14,1.229640551,1.232560261,3.683588338,3.675423267,4.692868312,16.66030857,16.82773348,4.951977916,3.563032744,4.676094524,0,0,2.50389195,3.827771453,0,0,4.372228792,3.577389078,0,0,-75,-50,-0.087466107,-76.17241839,237.2564937,5.417965329,1.429263008,5.412503539,2.397895273,6.380982424,0,A
89,78.29364,77.91580001,2.339672763,3.228205598,3.088451916,-0.713349888,-0.713349888,-1.16E-14,1.131402111,1.137833002,3.835945058,3.823813213,4.689213012,16.91447652,17.01449037,4.94904943,3.518387649,4.640247713,0,0,2.471483629,3.806884687,0,0,4.332311042,3.55820113,0,0,-75,-50,-0.090942161,-76.65187368,232.7732505,5.391329453,1.417366535,5.404671224,2.442347035,6.425842567,0,A
90,77.25234667,76.85581714,2.341472051,3.229421366,3.082868337,-0.693147181,-0.713349888,-2.040816327,1.272565596,1.278152203,3.622158458,3.611087896,4.690143656,16.34254667,16.40047376,4.94736882,3.60004824,4.701479866,0,0,2.526528324,3.839882328,0,0,4.386392092,3.584768158,0,0,-75,-50,-0.089295282,-75.32802605,248.2459095,5.408045829,1.430674819,5.406201317,2.442347035,6.343476537,0,A
91,76.70458667,75.92203429,2.377929307,3.249287008,3.088278612,-0.673344553,-0.673344553,0,1.437462648,1.458615023,3.39465349,3.362472513,4.670238453,15.757294,16.01748571,4.956536565,3.545586284,4.664664758,0,0,2.508785924,3.829293358,0,0,4.373175075,3.578227184,0,0,-50,-50,-0.084319876,-76.83205911,225.8329213,5.436186214,1.434028507,5.422649193,2.397895273,6.418708727,0,A
92,77.1194,76.66391143,2.347127062,3.2324777,3.092844086,-0.713349888,-0.693147181,2.083333333,1.252762968,1.252762968,3.661525441,3.656753911,4.696028933,17.682272,17.67458857,4.944538845,3.715764783,4.807866102,0,0,2.624668592,3.920982747,0,0,4.521571162,3.66137978,0,0,-33.33333333,-33.33333333,-0.050871945,-74.21168496,255.1345549,5.507280854,1.433491334,5.438400511,2.351375257,6.348518095,0,A
93,79.0536,75.48932,2.607439867,3.376236094,3.280641549,-0.776528789,-0.733969175,4.444444444,1.255616037,1.280933845,3.716780715,3.643572624,4.63244326,21.67713231,21.30391657,4.932514007,2.516082267,3.982481469,0,0,1.640936579,3.333632062,0,0,3.80120317,3.198060685,0,0,-50,-25,-0.058885879,-86.4449796,132.2865657,5.174283586,1.433711423,5.420532943,2.602689685,5.79251426,0,A
94,78.72098,75.34181,2.59369902,3.36882341,3.270536927,-0.776528789,-0.733969175,4.444444444,1.255616037,1.2753628,3.713363124,3.648778796,4.640434185,21.65752,21.22168,4.930416221,2.51041194,3.980802521,0,0,1.619388243,3.325036021,0,0,3.790194297,3.191504628,0,0,-60,-60,-0.151278302,-85.71980935,143.9638804,5.150860897,1.422927483,5.40917449,2.63905733,5.762306423,0,A
95,78.86682667,75.319726,2.606172551,3.375856493,3.273030165,-0.776528789,-0.733969175,4.444444444,1.302912752,1.316408234,3.651257876,3.594983093,4.648058237,21.69506222,21.36345414,4.933905743,2.507971923,3.983785372,0,0,1.615419984,3.324676244,0,0,3.79503965,3.192121088,0,0,-60,-60,-0.151045994,-85.66882742,145.0750539,5.153753915,1.422799159,5.409201894,2.63905733,5.754947388,0,A
96,78.48449,74.71236,2.622646985,3.386352847,3.29054454,-0.776528789,-0.733969175,4.444444444,1.266947603,1.286474026,3.696524008,3.627199211,4.636009386,21.7482425,21.1988675,4.926698991,2.515274186,3.983413002,0,0,1.625311262,3.326832966,0,0,3.792901575,3.19253185,0,0,-60,-60,-0.150799236,-85.69429203,143.8857946,5.15225059,1.42389348,5.409904818,2.602689685,5.757282133,0,A
97,79.27154,75.65453,2.611319746,3.378084069,3.267378527,-0.776528789,-0.755022584,2.222222222,1.266947603,1.289232648,3.704161355,3.633597459,4.634873044,21.74918518,21.25763316,4.928625538,2.514465452,3.989169215,0,0,1.625311262,3.331132507,0,0,3.808216837,3.197447877,0,0,-50,-25,-0.06004275,-85.98123103,138.3578177,5.171335905,1.432289853,5.417717103,2.63905733,5.776315039,0,A
98,71.85777833,69.43744667,2.51933478,3.336479905,3.226747423,-0.579818495,-0.544727175,3.636363636,1.465567542,1.492904096,3.340028785,3.280221937,4.644211745,18.78461853,18.81932,4.946162713,2.926382195,4.243195509,0,0,1.902107526,3.478467017,0,0,4.04217369,3.316728225,0,0,-50,-50,-0.098742027,-84.38416623,171.7956604,5.341616291,1.38731938,5.442306593,2.442347035,5.853668506,0,A
99,66.25446667,65.41284571,2.383392519,3.258943406,3.116902286,-0.494296322,-0.494296322,1.85E-14,1.827769907,1.864080131,2.857815196,2.807828526,4.652314522,19.47577829,19.46485125,4.944448723,3.409496184,4.589345636,0,0,2.366498419,3.749033377,0,0,4.439823733,3.533832539,0,0,-33.33333333,-33.33333333,-0.076216608,-79.9038775,190.9618888,5.513549707,1.397746829,5.543198493,2.302585093,5.26423216,0,A
100,69.174304,68.61805334,2.356718164,3.240867088,3.111935177,-0.562118918,-0.562118918,1.98E-14,1.439835128,1.45395301,3.279292899,3.252001084,4.674718451,13.119196,12.86370737,4.930885476,3.527830033,4.654436427,0,0,2.427454075,3.771380676,0,0,4.370965687,3.530908988,0,0,-50,-50,-0.08390388,-77.63975487,234.9004232,5.463937732,1.421731587,5.427444066,2.442347035,5.595571918,0,A
101,70.81801714,69.42928,2.432624898,3.285140471,3.193616587,-0.653926467,-0.634878272,1.960784314,1.345472367,1.368639426,3.463535535,3.414958248,4.654960495,17.02223329,16.75866087,4.933762447,3.603321566,4.889446465,0,0,2.287471455,3.736478433,0,0,5.063006341,3.528270464,0,0,0,0,0,-19.63734949,10,4.837550943,1.414535069,5.82026967,2.564949357,5.594891184,0,A
102,81.11936952,78.87142001,2.505358537,3.315018558,3.174802303,-0.798507696,-0.776528789,2.272727273,1.286474026,1.291983682,3.695220166,3.669000876,4.676059311,21.72724825,22.01012889,4.95407554,2.754297452,4.148832748,0,0,1.720979287,3.421326753,0,0,3.956709523,3.284850814,0,0,-50,-25,-0.053831744,-84.52329536,158.75103,5.266904096,1.417291316,5.426010309,2.525728644,5.955389793,0,A
103,73.39371333,70.11437334,2.586209444,3.374849664,3.228622929,-0.713349888,-0.693147181,2.083333333,1.345472367,1.358409158,3.559130837,3.507092149,4.651869144,23.54300667,23.38044,4.939919727,2.770711962,4.241182857,0,0,1.800058272,3.409496184,0,0,4.036891987,3.2540499,0,0,-50,-50,-0.102728468,-81.96201012,157.6081298,5.263311757,1.411721862,5.38270195,2.525728644,5.623663819,0,A
104,68.1314,66.89435,2.419216355,3.279685839,3.167353791,-0.494296322,-0.46203546,3.333333333,2.274185618,2.318458442,2.368435949,2.312780108,4.644652883,16.28407806,16.48429,4.95356418,3.282413846,4.481079801,0,0,2.327277706,3.709661993,0,0,4.309926261,3.490885728,0,0,-33.33333333,-33.33333333,-0.080737619,-82.95487512,175.1736356,5.488069581,1.353876737,5.515659893,2.351375257,5.852953583,0,A
105,64.63156,62.40506,2.503605727,3.339203309,3.253500196,-0.653926467,-0.634878272,1.960784314,1.472472057,1.499623046,3.297255981,3.236605119,4.643324671,22.85727351,22.671143,4.939033474,3.100092289,4.372355015,0,0,1.924248652,3.55848599,0,0,4.139238256,3.387774361,0,0,-50,-50,-0.105755198,-77.41337423,172.0392293,5.2046109,1.501631573,5.421522992,2.564949357,5.618251625,0,A
106,63.32598,61.42440686,2.476670588,3.323400686,3.172564535,-0.579818495,-0.544727175,3.636363636,1.474763009,1.495148766,3.271587704,3.22500043,4.656515053,22.11412588,22.14699714,4.945906059,3.116621591,4.393090207,0,0,1.86872051,3.563032744,0,0,4.168678699,3.401530659,0,0,-50,-25,-0.052036717,-77.84845247,185.775643,5.260459724,1.492329502,5.428171079,2.525728644,5.365215012,0,A
107,73.11673333,71.78822401,2.427322498,3.279734305,3.155630828,-0.653926467,-0.653926467,0,1.444563269,1.45395301,3.420306778,3.395569394,4.677248973,22.71856078,22.7795375,4.946757462,3.060583246,4.356580613,0,0,1.976854953,3.545297726,0,0,4.206928923,3.381164728,0,0,-75,-50,-0.141695242,-82.44718057,169.4653616,5.389984555,1.396195405,5.500397187,2.397895273,5.419308342,0,A
108,79.41648909,75.75045143,2.614913752,3.379904269,3.23848528,-0.755022584,-0.755022584,0,1.32972401,1.345472367,3.623266309,3.572248022,4.652909401,21.9415415,22.50367968,4.962925193,2.566486637,4.031227253,0,0,1.631199404,3.338257582,0,0,3.867443962,3.207612633,0,0,-25,-50,-0.183708711,-86.40324067,129.9741809,5.214745522,1.412656916,5.437385382,2.564949357,5.547994359,0,A
109,75.80219616,75.21754519,2.35940493,3.239581076,3.100143649,-0.653926467,-0.653926467,0,1.244154594,1.247032294,3.681849458,3.67093831,4.690308715,19.83567595,19.7385637,4.941356352,3.247657626,4.444884056,0,0,2.142416341,3.62300671,0,0,4.166199999,3.429460847,0,0,-50,-50,-0.101899405,-79.8194572,203.7551205,5.31767872,1.412289721,5.40437805,2.48490665,5.572086821,0,A
110,60.95890667,58.26745333,2.540928801,3.373035712,3.366130604,-0.634878272,-0.616186139,1.923076923,1.467874348,1.504077397,3.300962986,3.225500689,4.629408006,26.34455373,26.31414667,4.944026143,3.022860941,4.33938006,0,0,1.848454813,3.521052343,0,0,4.280339918,3.363149314,0,0,-50,-50,-0.096174191,-77.05356992,163.6040211,5.253581473,1.517835866,5.588187045,2.525728644,5.405124663,0,A
111,74.86176533,73.76866,2.406323775,3.266213787,3.139202466,-0.673344553,-0.673344553,0,1.740466175,1.771556762,3.070379764,3.025518018,4.65775776,21.72363447,21.90215661,4.950682348,3.119718253,4.374750226,0,0,2.148267733,3.621938048,0,0,4.238589196,3.431079756,0,0,-50,-50,-0.125871661,-84.06284091,156.2609078,5.433743837,1.384966178,5.531252822,2.397895273,6.034687819,0,A
112,74.25242667,72.59876,2.455620866,3.295052485,3.163668831,-0.653926467,-0.634878272,1.960784314,1.786746927,1.832581464,3.002438545,2.93738631,4.638340919,20.84641694,21.20021118,4.956859525,2.868466923,4.175309921,0,0,2.002830439,3.49892887,0,0,4.034771471,3.317453388,0,0,-75,-50,-0.136739047,-88.23227451,132.7060798,5.373424839,1.330312922,5.514001626,2.397895273,5.826979212,0,A
113,80.91982667,80.38254666,2.354919446,3.235367414,3.120561639,-0.867500568,-0.867500568,-2.71E-14,1.10856262,1.115141591,3.964262637,3.945991362,4.683560119,23.99343515,23.60902,4.933375284,2.826129489,4.158414223,0,0,1.726331664,3.419691964,0,0,3.907914577,3.277333394,0,0,-60,-40,-0.101747514,-84.41518935,173.3738799,5.189673689,1.397783686,5.386920202,2.564949357,5.820992696,0,A
114,71.72666,69.7152,2.485861194,3.316223314,3.181412268,-0.616186139,-0.579818495,3.773584906,1.859418118,1.913977102,2.879877348,2.797552592,4.621311415,19.39485893,19.32251652,4.942189,2.973486665,4.254903238,0,0,2.068127782,3.545297726,0,0,4.092092027,3.356722892,0,0,-75,-50,-0.137551582,-86.32576656,141.9626446,5.380726503,1.352588563,5.497095159,2.397895273,5.718965227,0,A
115,73.46484,69.306592,2.650297352,3.414834973,3.382138811,-0.653926467,-0.597837001,5.882352941,1.568615918,1.627277831,3.242703869,3.121491519,4.586197289,20.026009,19.36535378,4.921079254,2.702702595,4.072780384,0,0,1.850028377,3.411147713,0,0,3.884549028,3.249016982,0,0,-50,-50,-0.169687097,-87.5581922,128.7319498,5.265949122,1.367989026,5.443096874,2.442347035,5.727059011,0,A
116,75.32523,74.64920001,2.368001041,3.244513309,3.096351768,-0.733969175,-0.733969175,0,1.220829921,1.220829921,3.717176473,3.711287878,4.694994865,20.62860304,20.72722782,4.948246545,3.536310855,4.665983025,0,0,2.3896798,3.775286482,0,0,4.38096357,3.548611134,0,0,-75,-50,-0.087366766,-75.69207706,234.2793418,5.410886835,1.441158594,5.423898169,2.442347035,5.680076482,0,A
